DBN,School_Name,Subject,MeanScore,Leadership_Count,Teacher_Count,Other_Staff_Count,Total_Staff,Male_Teachers,Male_Avg_Years_Title,Male_Avg_Years_School,Male_Teacher_Percentage,Female_Teachers,Female_Avg_Years_Title,Female_Avg_Years_School,Female_Teacher_Percentage,Asian,Asian_Percentage,Black_African_American,Black_African_American_Percentage,Hispanic,Hispanic_Percentage,White,White_Percentage,Year,Total Tested,Percent Scoring Below 65,Percent Scoring 65 or Above,Percent Scoring 80 or Above,Asian_Percent,Black_Percent,Hispanic_Percent,White_Percent,latitude,longitude,ZIP Code_x,School Type,School Level,Neighborhood,ZIP Code_y
76K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,common_core_english,64.83166666666666,2.0,26.0,9.0,37.0,12.0,14.0,6.6,46.15384615,14.0,11.5,6.8,53.84615385,,,8.0,30.769230769999997,,,12.0,46.15384615,2019.8333333333333,139.61111111111111,56.138333333333335,43.864444444444445,11.284444444444444,2.1038888888888887,60.31222222222223,37.007777777777775,0.5766666666666667,40.684869,-73.990884,11201.0,General Academic,High school,Downtown - Heights - Park Slope,11201
76K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,living_environment,56.28,2.0,26.0,9.0,37.0,12.0,14.0,6.6,46.15384615,14.0,11.5,6.8,53.84615385,,,8.0,30.769230769999997,,,12.0,46.15384615,2019.8333333333333,139.61111111111111,56.138333333333335,43.864444444444445,11.284444444444444,2.1038888888888887,60.31222222222223,37.007777777777775,0.5766666666666667,40.684869,-73.990884,11201.0,General Academic,High school,Downtown - Heights - Park Slope,11201
76K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,common_core_algebra,60.56666666666666,2.0,37.0,13.0,52.0,6.0,4.1,4.0,16.21621622,31.0,7.0,3.6,83.78378378,,,9.0,24.32432432,,,20.0,54.05405405,2019.8235294117646,95.6470588235294,53.47411764705882,46.52588235294118,12.394705882352941,3.5741176470588236,65.57352941176471,12.506470588235295,18.34705882352941,40.694629,-73.988323,11201.0,General Academic,High school,Downtown - Heights - Park Slope,11201
76K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,common_core_english,64.91333333333333,2.0,37.0,13.0,52.0,6.0,4.1,4.0,16.21621622,31.0,7.0,3.6,83.78378378,,,9.0,24.32432432,,,20.0,54.05405405,2019.8235294117646,95.6470588235294,53.47411764705882,46.52588235294118,12.394705882352941,3.5741176470588236,65.57352941176471,12.506470588235295,18.34705882352941,40.694629,-73.988323,11201.0,General Academic,High school,Downtown - Heights - Park Slope,11201
76K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,living_environment,57.998000000000005,2.0,37.0,13.0,52.0,6.0,4.1,4.0,16.21621622,31.0,7.0,3.6,83.78378378,,,9.0,24.32432432,,,20.0,54.05405405,2019.8235294117646,95.6470588235294,53.47411764705882,46.52588235294118,12.394705882352941,3.5741176470588236,65.57352941176471,12.506470588235295,18.34705882352941,40.694629,-73.988323,11201.0,General Academic,High school,Downtown - Heights - Park Slope,11201
76K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,common_core_algebra,60.712,1.0,16.0,3.0,20.0,9.0,12.9,6.8,56.25,7.0,10.4,6.0,43.75,,,7.0,43.75,,,6.0,37.5,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,common_core_english,65.09833333333333,1.0,16.0,3.0,20.0,9.0,12.9,6.8,56.25,7.0,10.4,6.0,43.75,,,7.0,43.75,,,6.0,37.5,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,living_environment,60.086,1.0,16.0,3.0,20.0,9.0,12.9,6.8,56.25,7.0,10.4,6.0,43.75,,,7.0,43.75,,,6.0,37.5,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,common_core_algebra,68.29833333333333,4.0,34.0,11.0,49.0,14.0,11.8,9.1,41.17647059,20.0,10.5,8.5,58.82352941,,,7.0,20.58823529,7.0,20.58823529,19.0,55.88235294,2019.7058823529412,126.94117647058823,23.322352941176472,76.67764705882352,27.813529411764705,0.0,28.799999999999997,66.81764705882354,4.380588235294118,40.715561,-73.954815,11211.0,Career Technical,High school,Greenpoint,11211
76K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,common_core_english,78.404,4.0,34.0,11.0,49.0,14.0,11.8,9.1,41.17647059,20.0,10.5,8.5,58.82352941,,,7.0,20.58823529,7.0,20.58823529,19.0,55.88235294,2019.7058823529412,126.94117647058823,23.322352941176472,76.67764705882352,27.813529411764705,0.0,28.799999999999997,66.81764705882354,4.380588235294118,40.715561,-73.954815,11211.0,Career Technical,High school,Greenpoint,11211
76K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,living_environment,68.89333333333333,4.0,34.0,11.0,49.0,14.0,11.8,9.1,41.17647059,20.0,10.5,8.5,58.82352941,,,7.0,20.58823529,7.0,20.58823529,19.0,55.88235294,2019.7058823529412,126.94117647058823,23.322352941176472,76.67764705882352,27.813529411764705,0.0,28.799999999999997,66.81764705882354,4.380588235294118,40.715561,-73.954815,11211.0,Career Technical,High school,Greenpoint,11211
76K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,common_core_algebra,63.59166666666667,2.0,17.0,4.0,23.0,8.0,16.8,9.5,47.05882353,9.0,10.4,6.3,52.94117647,,,,,,,9.0,52.94117647,2019.8333333333333,77.27777777777777,45.07944444444445,54.92333333333333,15.43388888888889,7.41,30.487777777777776,45.452777777777776,16.648333333333333,40.593028,-73.986313,11214.0,General Academic,High school,Bensonhurst - Bay Ridge,11214
76K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,common_core_english,66.83333333333333,2.0,17.0,4.0,23.0,8.0,16.8,9.5,47.05882353,9.0,10.4,6.3,52.94117647,,,,,,,9.0,52.94117647,2019.8333333333333,77.27777777777777,45.07944444444445,54.92333333333333,15.43388888888889,7.41,30.487777777777776,45.452777777777776,16.648333333333333,40.593028,-73.986313,11214.0,General Academic,High school,Bensonhurst - Bay Ridge,11214
76K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,living_environment,57.35166666666667,2.0,17.0,4.0,23.0,8.0,16.8,9.5,47.05882353,9.0,10.4,6.3,52.94117647,,,,,,,9.0,52.94117647,2019.8333333333333,77.27777777777777,45.07944444444445,54.92333333333333,15.43388888888889,7.41,30.487777777777776,45.452777777777776,16.648333333333333,40.593028,-73.986313,11214.0,General Academic,High school,Bensonhurst - Bay Ridge,11214
76K561,WILLIAMSBURG PREPARATORY SCHOOL,common_core_algebra,66.78833333333334,4.0,53.0,12.0,69.0,20.0,10.6,6.6,37.73584906,33.0,8.2,4.6,62.26415094,,,8.0,15.094339619999998,9.0,16.98113208,35.0,66.03773585,2019.8947368421052,143.05263157894737,35.75684210526316,64.24368421052633,26.74684210526316,1.361578947368421,16.23,78.53263157894736,3.8731578947368424,40.715561,-73.954815,11211.0,General Academic,High school,Greenpoint,11211
76K561,WILLIAMSBURG PREPARATORY SCHOOL,common_core_english,76.39666666666666,4.0,53.0,12.0,69.0,20.0,10.6,6.6,37.73584906,33.0,8.2,4.6,62.26415094,,,8.0,15.094339619999998,9.0,16.98113208,35.0,66.03773585,2019.8947368421052,143.05263157894737,35.75684210526316,64.24368421052633,26.74684210526316,1.361578947368421,16.23,78.53263157894736,3.8731578947368424,40.715561,-73.954815,11211.0,General Academic,High school,Greenpoint,11211
76K561,WILLIAMSBURG PREPARATORY SCHOOL,living_environment,63.46857142857142,4.0,53.0,12.0,69.0,20.0,10.6,6.6,37.73584906,33.0,8.2,4.6,62.26415094,,,8.0,15.094339619999998,9.0,16.98113208,35.0,66.03773585,2019.8947368421052,143.05263157894737,35.75684210526316,64.24368421052633,26.74684210526316,1.361578947368421,16.23,78.53263157894736,3.8731578947368424,40.715561,-73.954815,11211.0,General Academic,High school,Greenpoint,11211
76K568,BROWNSVILLE ACADEMY HIGH SCHOOL,common_core_algebra,58.300000000000004,2.0,6.0,4.0,12.0,,,,,,,,,,,,,,,,,2019.1,34.0,60.211,39.789,7.786999999999999,0.0,93.753,6.247,0.0,40.666251,-73.923881,11212.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11212
76K568,BROWNSVILLE ACADEMY HIGH SCHOOL,common_core_english,59.898,2.0,6.0,4.0,12.0,,,,,,,,,,,,,,,,,2019.1,34.0,60.211,39.789,7.786999999999999,0.0,93.753,6.247,0.0,40.666251,-73.923881,11212.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11212
76K568,BROWNSVILLE ACADEMY HIGH SCHOOL,living_environment,59.41,2.0,6.0,4.0,12.0,,,,,,,,,,,,,,,,,2019.1,34.0,60.211,39.789,7.786999999999999,0.0,93.753,6.247,0.0,40.666251,-73.923881,11212.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11212
76K572,LEADERS HIGH SCHOOL,common_core_english,71.035,3.0,30.0,12.0,45.0,11.0,9.6,6.400000000000001,36.66666667,19.0,7.099999999999999,4.3,63.333333329999995,,,5.0,16.66666667,,,16.0,53.333333329999995,2019.8333333333333,91.0,24.863333333333333,75.13666666666667,32.67166666666667,1.1500000000000001,35.38166666666667,63.468333333333334,0.0,40.743407,-74.00254,10011.0,General Academic,High school,Chelsea - Clinton,10011
76K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,common_core_algebra,59.71142857142858,5.0,53.0,18.0,76.0,28.0,9.7,6.799999999999999,52.830188680000006,25.0,10.2,7.1,47.16981132,,,15.0,28.301886789999998,5.0,9.433962264,25.0,47.16981132,2020.0,189.76190476190476,53.728095238095236,46.271904761904764,12.379523809523809,2.7666666666666666,71.01857142857143,25.966190476190473,0.24857142857142855,40.695444,-73.986105,11201.0,Career Technical,High school,Downtown - Heights - Park Slope,11201
76K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,common_core_english,65.16142857142857,5.0,53.0,18.0,76.0,28.0,9.7,6.799999999999999,52.830188680000006,25.0,10.2,7.1,47.16981132,,,15.0,28.301886789999998,5.0,9.433962264,25.0,47.16981132,2020.0,189.76190476190476,53.728095238095236,46.271904761904764,12.379523809523809,2.7666666666666666,71.01857142857143,25.966190476190473,0.24857142857142855,40.695444,-73.986105,11201.0,Career Technical,High school,Downtown - Heights - Park Slope,11201
76K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,living_environment,57.33857142857143,5.0,53.0,18.0,76.0,28.0,9.7,6.799999999999999,52.830188680000006,25.0,10.2,7.1,47.16981132,,,15.0,28.301886789999998,5.0,9.433962264,25.0,47.16981132,2020.0,189.76190476190476,53.728095238095236,46.271904761904764,12.379523809523809,2.7666666666666666,71.01857142857143,25.966190476190473,0.24857142857142855,40.695444,-73.986105,11201.0,Career Technical,High school,Downtown - Heights - Park Slope,11201
76K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,common_core_algebra,68.31166666666667,3.0,48.0,9.0,60.0,12.0,6.8,4.1,25.0,36.0,9.4,5.0,75.0,,,,,11.0,22.91666667,29.0,60.41666666999999,2019.8947368421052,90.52631578947368,29.63736842105263,70.36368421052632,35.67,58.03736842105263,7.210000000000001,18.879473684210524,15.87421052631579,40.63497525,-73.98180529,11219.0,General Academic,High school,Borough Park,11219
76K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,common_core_english,75.56166666666667,3.0,48.0,9.0,60.0,12.0,6.8,4.1,25.0,36.0,9.4,5.0,75.0,,,,,11.0,22.91666667,29.0,60.41666666999999,2019.8947368421052,90.52631578947368,29.63736842105263,70.36368421052632,35.67,58.03736842105263,7.210000000000001,18.879473684210524,15.87421052631579,40.63497525,-73.98180529,11219.0,General Academic,High school,Borough Park,11219
76K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,living_environment,68.85857142857142,3.0,48.0,9.0,60.0,12.0,6.8,4.1,25.0,36.0,9.4,5.0,75.0,,,,,11.0,22.91666667,29.0,60.41666666999999,2019.8947368421052,90.52631578947368,29.63736842105263,70.36368421052632,35.67,58.03736842105263,7.210000000000001,18.879473684210524,15.87421052631579,40.63497525,-73.98180529,11219.0,General Academic,High school,Borough Park,11219
76K610,A-TECH HIGH SCHOOL,common_core_algebra,61.54,4.0,36.0,11.0,51.0,18.0,11.3,4.9,50.0,18.0,9.1,4.0,50.0,,,15.0,41.66666667,6.0,16.66666667,12.0,33.33333333,2019.7058823529412,108.47058823529412,43.21,56.792352941176475,11.975882352941177,0.5541176470588235,48.4264705882353,50.40823529411765,0.611764705882353,40.721448,-73.953328,11222.0,Career Technical,High school,Greenpoint,11222
76K610,A-TECH HIGH SCHOOL,common_core_english,65.208,4.0,36.0,11.0,51.0,18.0,11.3,4.9,50.0,18.0,9.1,4.0,50.0,,,15.0,41.66666667,6.0,16.66666667,12.0,33.33333333,2019.7058823529412,108.47058823529412,43.21,56.792352941176475,11.975882352941177,0.5541176470588235,48.4264705882353,50.40823529411765,0.611764705882353,40.721448,-73.953328,11222.0,Career Technical,High school,Greenpoint,11222
76K610,A-TECH HIGH SCHOOL,living_environment,63.873333333333335,4.0,36.0,11.0,51.0,18.0,11.3,4.9,50.0,18.0,9.1,4.0,50.0,,,15.0,41.66666667,6.0,16.66666667,12.0,33.33333333,2019.7058823529412,108.47058823529412,43.21,56.792352941176475,11.975882352941177,0.5541176470588235,48.4264705882353,50.40823529411765,0.611764705882353,40.721448,-73.953328,11222.0,Career Technical,High school,Greenpoint,11222
76K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,common_core_algebra,59.675000000000004,5.0,51.0,20.0,76.0,18.0,15.0,12.8,35.29411765,33.0,9.8,7.3,64.70588235,8.0,15.686274509999999,13.0,25.49019608,5.0,9.803921569,23.0,45.09803922,2019.8235294117646,127.17647058823529,52.59882352941177,47.40470588235294,10.335294117647058,3.1611764705882353,55.040000000000006,26.818823529411766,14.979411764705883,40.583263,-73.963764,11235.0,Career Technical,High school,Coney Island - Sheepshead Bay ,11235
76K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,common_core_english,64.90833333333335,5.0,51.0,20.0,76.0,18.0,15.0,12.8,35.29411765,33.0,9.8,7.3,64.70588235,8.0,15.686274509999999,13.0,25.49019608,5.0,9.803921569,23.0,45.09803922,2019.8235294117646,127.17647058823529,52.59882352941177,47.40470588235294,10.335294117647058,3.1611764705882353,55.040000000000006,26.818823529411766,14.979411764705883,40.583263,-73.963764,11235.0,Career Technical,High school,Coney Island - Sheepshead Bay ,11235
76K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,living_environment,60.35799999999999,5.0,51.0,20.0,76.0,18.0,15.0,12.8,35.29411765,33.0,9.8,7.3,64.70588235,8.0,15.686274509999999,13.0,25.49019608,5.0,9.803921569,23.0,45.09803922,2019.8235294117646,127.17647058823529,52.59882352941177,47.40470588235294,10.335294117647058,3.1611764705882353,55.040000000000006,26.818823529411766,14.979411764705883,40.583263,-73.963764,11235.0,Career Technical,High school,Coney Island - Sheepshead Bay ,11235
76K656,BROOKLYN HIGH SCHOOL OF THE ARTS,common_core_algebra,64.04666666666667,4.0,67.0,12.0,83.0,24.0,12.4,8.0,35.82089552,43.0,9.6,7.0,64.17910448,5.0,7.462686567000001,16.0,23.88059701,8.0,11.94029851,36.0,53.73134328,2019.8333333333333,215.55555555555554,34.46611111111111,65.53666666666668,26.070555555555554,3.102222222222222,65.71277777777777,25.225555555555555,5.96,40.683951,-73.980266,11217.0,General Academic,High school,Downtown - Heights - Park Slope,11217
76K656,BROOKLYN HIGH SCHOOL OF THE ARTS,common_core_english,76.33833333333332,4.0,67.0,12.0,83.0,24.0,12.4,8.0,35.82089552,43.0,9.6,7.0,64.17910448,5.0,7.462686567000001,16.0,23.88059701,8.0,11.94029851,36.0,53.73134328,2019.8333333333333,215.55555555555554,34.46611111111111,65.53666666666668,26.070555555555554,3.102222222222222,65.71277777777777,25.225555555555555,5.96,40.683951,-73.980266,11217.0,General Academic,High school,Downtown - Heights - Park Slope,11217
76K656,BROOKLYN HIGH SCHOOL OF THE ARTS,living_environment,65.44666666666667,4.0,67.0,12.0,83.0,24.0,12.4,8.0,35.82089552,43.0,9.6,7.0,64.17910448,5.0,7.462686567000001,16.0,23.88059701,8.0,11.94029851,36.0,53.73134328,2019.8333333333333,215.55555555555554,34.46611111111111,65.53666666666668,26.070555555555554,3.102222222222222,65.71277777777777,25.225555555555555,5.96,40.683951,-73.980266,11217.0,General Academic,High school,Downtown - Heights - Park Slope,11217
76K669,RESEARCH AND SERVICE HIGH SCHOOL,common_core_algebra,58.58200000000001,3.0,16.0,3.0,22.0,7.0,9.7,5.2,43.75,9.0,12.0,3.6,56.25,,,11.0,68.75,,,,,2019.7058823529412,60.529411764705884,63.44823529411764,36.55352941176471,5.159411764705882,0.0,87.96764705882353,12.032352941176471,0.0,40.678478,-73.931604,11213.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11213
76K669,RESEARCH AND SERVICE HIGH SCHOOL,common_core_english,59.11166666666667,3.0,16.0,3.0,22.0,7.0,9.7,5.2,43.75,9.0,12.0,3.6,56.25,,,11.0,68.75,,,,,2019.7058823529412,60.529411764705884,63.44823529411764,36.55352941176471,5.159411764705882,0.0,87.96764705882353,12.032352941176471,0.0,40.678478,-73.931604,11213.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11213
76K669,RESEARCH AND SERVICE HIGH SCHOOL,living_environment,55.43333333333334,3.0,16.0,3.0,22.0,7.0,9.7,5.2,43.75,9.0,12.0,3.6,56.25,,,11.0,68.75,,,,,2019.7058823529412,60.529411764705884,63.44823529411764,36.55352941176471,5.159411764705882,0.0,87.96764705882353,12.032352941176471,0.0,40.678478,-73.931604,11213.0,Transfer School,High school,Bedford Stuyvesant - Crown Heights,11213
76K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,common_core_algebra,60.712,2.0,18.0,4.0,24.0,7.0,13.4,7.5,38.88888889,11.0,10.3,7.4,61.11111111,,,,,,,11.0,61.11111111,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,common_core_english,65.09833333333333,2.0,18.0,4.0,24.0,7.0,13.4,7.5,38.88888889,11.0,10.3,7.4,61.11111111,,,,,,,11.0,61.11111111,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,living_environment,60.086,2.0,18.0,4.0,24.0,7.0,13.4,7.5,38.88888889,11.0,10.3,7.4,61.11111111,,,,,,,11.0,61.11111111,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,common_core_algebra,52.79333333333333,2.0,17.0,4.0,23.0,6.0,6.4,2.1,35.29411765,11.0,10.2,4.0,64.70588235,,,8.0,47.05882353,,,5.0,29.41176471,2019.8333333333333,44.44444444444444,72.05777777777777,27.94222222222222,5.386111111111111,2.546111111111111,74.27888888888889,23.174999999999997,0.0,40.691467,-73.932254,11221.0,General Academic,High school,Williamsburg - Bushwick,11221
76K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,common_core_english,53.71666666666667,2.0,17.0,4.0,23.0,6.0,6.4,2.1,35.29411765,11.0,10.2,4.0,64.70588235,,,8.0,47.05882353,,,5.0,29.41176471,2019.8333333333333,44.44444444444444,72.05777777777777,27.94222222222222,5.386111111111111,2.546111111111111,74.27888888888889,23.174999999999997,0.0,40.691467,-73.932254,11221.0,General Academic,High school,Williamsburg - Bushwick,11221
76K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,living_environment,51.965,2.0,17.0,4.0,23.0,6.0,6.4,2.1,35.29411765,11.0,10.2,4.0,64.70588235,,,8.0,47.05882353,,,5.0,29.41176471,2019.8333333333333,44.44444444444444,72.05777777777777,27.94222222222222,5.386111111111111,2.546111111111111,74.27888888888889,23.174999999999997,0.0,40.691467,-73.932254,11221.0,General Academic,High school,Williamsburg - Bushwick,11221
76K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,common_core_algebra,60.712,3.0,12.0,7.0,22.0,,,,,,,,,,,,,,,7.0,58.33333333,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,common_core_english,65.09833333333333,3.0,12.0,7.0,22.0,,,,,,,,,,,,,,,7.0,58.33333333,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,living_environment,60.086,3.0,12.0,7.0,22.0,,,,,,,,,,,,,,,7.0,58.33333333,2019.5625,29.5,53.235625,46.764375,12.443125,0.0,24.685625,75.314375,0.0,40.677968,-74.014363,11238.5,Transfer School,High school,Downtown - Heights - Park Slope,11231
76K728,LIBERATION DIPLOMA PLUS,common_core_algebra,54.67999999999999,2.0,14.0,6.0,22.0,7.0,12.0,5.4,50.0,7.0,15.2,8.4,50.0,,,7.0,50.0,,,,,2019.5625,37.4375,64.52312500000001,35.480000000000004,6.0175,0.0,59.695625,37.720625,2.583125,40.576976,-73.985413,11224.0,Transfer School,High school,Coney Island - Sheepshead Bay ,11224
76K728,LIBERATION DIPLOMA PLUS,common_core_english,61.69333333333333,2.0,14.0,6.0,22.0,7.0,12.0,5.4,50.0,7.0,15.2,8.4,50.0,,,7.0,50.0,,,,,2019.5625,37.4375,64.52312500000001,35.480000000000004,6.0175,0.0,59.695625,37.720625,2.583125,40.576976,-73.985413,11224.0,Transfer School,High school,Coney Island - Sheepshead Bay ,11224
76K728,LIBERATION DIPLOMA PLUS,living_environment,57.105999999999995,2.0,14.0,6.0,22.0,7.0,12.0,5.4,50.0,7.0,15.2,8.4,50.0,,,7.0,50.0,,,,,2019.5625,37.4375,64.52312500000001,35.480000000000004,6.0175,0.0,59.695625,37.720625,2.583125,40.576976,-73.985413,11224.0,Transfer School,High school,Coney Island - Sheepshead Bay ,11224
76R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,common_core_algebra,77.09,3.0,26.0,14.0,43.0,8.0,13.6,10.5,30.76923077,18.0,15.6,11.7,69.23076923,,,,,,,21.0,80.76923077,2019.6666666666667,93.26666666666667,6.954666666666666,93.04533333333333,69.94866666666667,20.221999999999998,1.3013333333333332,26.398666666666667,52.077999999999996,40.581958,-74.159343,10314.0,General Academic,High school,Willowbrook,10314
76R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,common_core_english,89.23400000000001,3.0,26.0,14.0,43.0,8.0,13.6,10.5,30.76923077,18.0,15.6,11.7,69.23076923,,,,,,,21.0,80.76923077,2019.6666666666667,93.26666666666667,6.954666666666666,93.04533333333333,69.94866666666667,20.221999999999998,1.3013333333333332,26.398666666666667,52.077999999999996,40.581958,-74.159343,10314.0,General Academic,High school,Willowbrook,10314
76R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,living_environment,81.404,3.0,26.0,14.0,43.0,8.0,13.6,10.5,30.76923077,18.0,15.6,11.7,69.23076923,,,,,,,21.0,80.76923077,2019.6666666666667,93.26666666666667,6.954666666666666,93.04533333333333,69.94866666666667,20.221999999999998,1.3013333333333332,26.398666666666667,52.077999999999996,40.581958,-74.159343,10314.0,General Academic,High school,Willowbrook,10314
76R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,common_core_algebra,67.664,3.0,32.0,11.0,46.0,13.0,11.2,8.4,40.625,19.0,12.3,9.5,59.375,,,,,,,27.0,84.375,2019.6875,93.0,27.021875,72.985,38.81375,4.541875,3.265625,25.241875,66.95,40.581958,-74.159343,10314.0,General Academic,High school,Willowbrook,10314
76R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,common_core_english,82.22,3.0,32.0,11.0,46.0,13.0,11.2,8.4,40.625,19.0,12.3,9.5,59.375,,,,,,,27.0,84.375,2019.6875,93.0,27.021875,72.985,38.81375,4.541875,3.265625,25.241875,66.95,40.581958,-74.159343,10314.0,General Academic,High school,Willowbrook,10314
76R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,living_environment,67.35333333333334,3.0,32.0,11.0,46.0,13.0,11.2,8.4,40.625,19.0,12.3,9.5,59.375,,,,,,,27.0,84.375,2019.6875,93.0,27.021875,72.985,38.81375,4.541875,3.265625,25.241875,66.95,40.581958,-74.159343,10314.0,General Academic,High school,Willowbrook,10314
76R440,NEW DORP HIGH SCHOOL,common_core_algebra,64.545,13.0,209.0,101.0,323.0,89.0,11.2,9.4,42.58373206,120.0,9.4,8.2,57.41626794,9.0,4.306220096,,,14.0,6.698564593,169.0,80.86124402,2019.8333333333333,662.9444444444445,34.69444444444444,65.30777777777777,31.555,11.702222222222224,10.697222222222223,30.695555555555554,46.904444444444444,40.570909,-74.105878,10306.0,General Academic,High school,South Beach - Tottenville ,10306
76R440,NEW DORP HIGH SCHOOL,common_core_english,72.42,13.0,209.0,101.0,323.0,89.0,11.2,9.4,42.58373206,120.0,9.4,8.2,57.41626794,9.0,4.306220096,,,14.0,6.698564593,169.0,80.86124402,2019.8333333333333,662.9444444444445,34.69444444444444,65.30777777777777,31.555,11.702222222222224,10.697222222222223,30.695555555555554,46.904444444444444,40.570909,-74.105878,10306.0,General Academic,High school,South Beach - Tottenville ,10306
76R440,NEW DORP HIGH SCHOOL,living_environment,68.57166666666667,13.0,209.0,101.0,323.0,89.0,11.2,9.4,42.58373206,120.0,9.4,8.2,57.41626794,9.0,4.306220096,,,14.0,6.698564593,169.0,80.86124402,2019.8333333333333,662.9444444444445,34.69444444444444,65.30777777777777,31.555,11.702222222222224,10.697222222222223,30.695555555555554,46.904444444444444,40.570909,-74.105878,10306.0,General Academic,High school,South Beach - Tottenville ,10306
76R445,PORT RICHMOND HIGH SCHOOL,common_core_algebra,60.75833333333333,10.0,128.0,47.0,185.0,47.0,13.0,9.4,36.71875,81.0,9.6,7.199999999999999,63.28125,,,8.0,6.25,20.0,15.625,94.0,73.4375,2019.8333333333333,442.72222222222223,48.903888888888886,51.09777777777778,16.95888888888889,6.419444444444444,23.135,52.805,17.641111111111112,40.635562,-74.141924,10302.0,General Academic,High school,Port Richmond,10302
